,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
929,004545,KR7004541009,깨끗한나라우,KOSPI,,17390,3,0,0.0,17280,17420,17240,377,6514100,6367522400,366160,STK
930,090355,KR7090351008,노루페인트우,KOSPI,,13540,2,-130,-0.95,13600,13670,13470,1653,22448600,6270726040,463126,STK
931,000145,KR7000141002,하이트진로홀딩스우,KOSPI,,13000,1,20,0.15,12980,13060,12820,144,1871140,6120530000,470810,STK
932,014285,KR7014281000,금강공업우,KOSPI,,10280,2,-120,-1.15,10390,10390,10270,1329,13689020,6063915000,589875,STK
933,002995,KR7002991008,금호건설우,KOSPI,,20500,1,50,0.24,20600,20600,20450,23,471700,5991453000,292266,STK
934,001745,KR7001741008,SK네트웍스우,KOSPI,,52000,2,-400,-0.76,52200,52200,51700,57,2970800,5909696000,113648,STK
935,004565,KR7004561007,현대비앤지스틸우,KOSPI,,52300,2,-200,-0.38,51500,52300,51000,1510,77506900,5745259600,109852,STK
936,012205,KR7012201000,계양전기우,KOSPI,,4875,1,75,1.56,4900,4900,4745,2312,11035745,5699260125,1169079,STK
937,000325,KR7000321000,노루홀딩스우,KOSPI,,21650,2,-300,-1.37,21750,21850,21600,857,18585550,5273052350,243559,STK
938,004415,KR7004411005,서울식품우,KOSPI,,2330,3,0,0.0,2320,2335,2320,290,674900,5183085000,2224500,STK
939,011155,KR7011151008,CJ씨푸드1우,KOSPI,,25300,2,-200,-0.78,25300,25300,24800,978,24609700,5060000000,200000,STK
940,014915,KR7014911002,성문전자우,KOSPI,,8310,1,20,0.24,8220,8390,8210,2046,16909460,4986000000,600000,STK
941,000227,KR7000222000,유유제약2우B,KOSPI,,14100,2,-180,-1.26,14280,14280,14080,482,6829500,4590396000,325560,STK
942,002785,KR7002781003,진흥기업우B,KOSPI,,5210,2,-90,-1.7,5370,5370,5200,147,769420,4466105780,857218,STK
943,000545,KR7000541003,흥국화재우,KOSPI,,5710,3,0,0.0,5630,5710,5590,245,1378630,4385280000,768000,STK
944,001525,KR7001521004,동양우,KOSPI,,6970,1,560,8.74,6470,6970,6470,296,2003320,4305585070,617731,STK
945,001527,KR7001522002,동양2우B,KOSPI,,13100,1,40,0.31,13120,13180,13060,451,5905790,4042253900,308569,STK
946,002787,KR7002782001,진흥기업2우B,KOSPI,,13200,2,-100,-0.75,13590,13590,13200,473,6268350,3891465600,294808,STK
947,000547,KR7000542001,흥국화재2우B,KOSPI,,17700,1,340,1.96,17360,17880,17120,143,2466330,2718720000,153600,STK
