종목코드,회사명,결산월,결산년도,유동비율,당좌비율,부채비율,자기자본비율,차입금의존도,현금비율,순운전자본비율,자기자본이익률,총자산이익률,자산성장률,자기자본성장률,매출총이익성장률,총자산회전율,재고자산회전율,순운전자본회전율,총부채상환능력비율,label
[001680],대상,12,2015,127.87,85.44,51.57,48.43,106.49,23.01,7.5,2.45,1.23,16.15,8.15,1.64,27.72,246.09,790.13,10.62,0
[128820],대성산업,12,2015,28.6,18.97,88.02,11.98,629.87,2.58,-40.11,-34.34,-2.14,-40.67,309.28,-4.22,14.03,903.49,-102.56,-4.06,0
[117580],대성에너지,12,2015,94.88,93.96,54.55,45.45,120.01,17.83,-1.86,1.22,0.52,-8.25,2.3,5.55,33.38,12271.25,-2102.71,10.28,0
[104040],대성파인텍,12,2015,197.23,158.51,37.18,62.82,59.2,62.51,28.37,3.09,1.94,13.65,14.16,38.09,0.0,0.0,0.0,22.73,0
[009190],대양금속,12,2015,68.35,37.27,87.69,12.31,629.87,4.8,-26.66,-34.34,-4.39,-6.07,130.51,-75.13,29.87,112.06,-265.3,-10.55,0
[108380],대양전기공업,12,2015,313.76,280.98,17.81,82.19,21.67,79.08,36.75,2.39,1.94,6.92,9.59,-1.16,0.0,0.0,0.0,17.06,0
[006580],대양제지,12,2015,28.6,20.9,48.36,51.64,93.65,0.22,-27.61,-4.6,-2.59,-3.0,-17.6,-76.71,19.2,746.25,-234.75,4.02,0
[014160],대영포장,12,2015,72.49,57.35,40.82,59.18,68.97,0.71,-9.5,-1.4,-0.85,4.82,-0.69,-5.01,0.0,0.0,-0.0,15.16,0
[009320],대우부품,12,2015,84.79,58.02,53.43,46.57,114.71,14.67,-5.83,1.48,0.67,15.85,21.46,33.75,20.0,225.48,-596.86,14.01,0
[069620],대웅제약,12,2015,257.26,164.94,39.87,60.13,66.3,25.31,25.5,2.61,1.64,20.82,9.74,7.29,0.0,0.0,0.0,11.51,0
[048910],대원미디어,12,2015,389.92,322.56,26.7,73.3,36.42,187.15,21.51,-5.11,-3.57,-13.14,-4.46,149.15,12.52,369.37,169.85,-3.63,0
[006340],대원전선,12,2015,133.01,115.08,60.02,39.98,150.15,0.24,18.63,0.57,0.22,-2.43,2.23,28.5,0.0,0.0,0.0,11.61,0
[003220],대원제약,12,2015,294.64,192.32,23.31,76.69,30.4,63.15,29.8,3.24,2.46,8.37,11.14,17.46,28.44,172.32,241.7,59.01,0
[024890],대원화성,12,2015,144.9,120.65,46.57,53.43,87.17,9.61,17.76,4.54,2.16,6.07,37.67,7.58,0.0,0.0,0.0,15.87,0
[000660],대유신소재,12,2015,54.9,38.07,40.5,59.5,68.08,0.14,-14.11,0.11,0.07,9.35,3.83,-34.47,26.8,562.26,-507.79,4.73,1
[002880],대유에이텍,12,2015,34.62,34.14,64.82,35.18,184.24,9.02,-36.92,0.51,0.15,-13.53,20.88,24.74,31.22,3786.01,-243.37,18.92,0
[120240],대정화금,12,2015,516.29,423.91,20.23,79.77,25.36,33.0,34.38,2.53,1.92,1.58,12.43,12.36,14.55,188.46,121.75,57.62,0
[003310],대주산업,12,2015,126.91,77.71,39.62,60.38,65.62,9.46,7.16,0.75,0.45,-0.67,1.93,16.81,0.0,0.0,0.0,4.58,0
[078600],대주전자재료,12,2015,41.58,31.35,60.46,39.54,152.92,8.71,-21.93,-2.55,-0.98,17.98,26.23,-28.05,0.0,0.0,-0.0,-1.73,0
[012800],대창,12,2015,95.68,68.0,65.53,34.47,190.13,13.72,-2.6,-7.87,-2.68,-16.49,-14.77,-74.75,32.0,124.71,-3223.04,29.38,0
[015230],대창단조,12,2015,504.89,410.85,14.16,85.84,16.49,26.48,50.86,2.86,2.41,4.18,8.33,2.04,31.87,253.51,167.69,76.29,0
[096350],대창솔루션,12,2015,61.65,37.95,50.6,49.4,102.43,7.38,-14.05,-1.17,-0.59,-1.31,-5.02,7.57,0.0,0.0,-0.0,0.63,0
[140520],대창스틸,12,2015,80.48,44.19,57.53,42.47,135.48,0.14,-10.04,1.59,0.69,8.95,4.09,-14.53,0.0,0.0,-0.0,5.13,0
[131220],대한과학,12,2015,170.37,77.24,42.74,57.26,74.63,2.24,22.77,-1.65,-0.92,-2.42,2.5,-8.11,23.92,84.47,262.6,3.1,0
[010170],대한광통신,12,2015,87.07,62.94,52.06,47.94,108.6,20.76,-5.99,-0.48,-0.23,-3.44,-1.76,-7.44,17.34,141.17,-587.53,12.15,0
[054670],대한뉴팜,12,2015,131.93,104.36,41.79,58.21,71.8,4.75,9.74,1.37,0.79,1.66,4.49,24.39,0.0,0.0,0.0,14.08,0
[001070],대한방직,12,2015,70.94,41.05,53.96,46.04,117.21,1.96,-13.07,-0.37,-0.17,1.94,-1.56,131.55,15.51,124.9,-339.61,-4.96,0
[023910],대한약품,12,2015,174.86,141.63,44.65,55.35,80.67,23.24,21.65,0.0,0.0,5.48,19.88,15.87,0.0,0.0,0.0,30.74,0
[006650],대한유화,12,2015,155.22,106.29,32.48,67.52,48.11,50.62,9.9,5.47,3.44,5.95,23.51,161.58,30.18,289.59,791.98,67.72,0
[001440],대한전선,12,2015,122.81,95.07,71.37,28.63,249.33,10.02,8.0,-7.57,-1.15,-7.02,309.28,-3.8,27.43,279.55,-843.56,-14.49,0
[084010],대한제강,12,2015,170.7,133.05,29.59,70.41,42.02,43.19,19.8,0.0,0.0,-18.84,8.12,75.88,33.3,269.04,522.0,66.61,0
[001790],대한제당,12,2015,145.22,74.86,58.19,41.81,139.19,22.38,13.1,-0.65,-0.28,-0.98,-3.82,-16.86,0.0,0.0,0.0,4.93,0
[001130],대한제분,12,2015,214.52,162.72,17.08,82.92,20.6,57.78,16.77,0.0,0.0,0.23,3.57,-10.31,11.57,154.4,182.37,27.16,0
[003490],대한항공,12,2015,34.09,28.45,88.54,11.46,629.87,8.29,-24.1,-4.77,-0.46,7.6,15.99,33.96,0.0,0.0,-0.0,12.85,0
[005880],대한해운,12,2015,65.74,50.58,62.69,37.31,168.0,22.67,-5.34,1.8,0.68,17.05,14.13,-10.33,8.95,391.56,-382.54,14.81,0
[016090],대현,12,2015,126.63,35.24,48.05,51.95,92.5,1.16,10.15,0.0,0.0,-0.02,6.77,3.99,0.0,0.0,0.0,9.75,0
[069460],대호에이엘,12,2015,102.5,74.82,73.31,26.69,274.74,10.6,1.58,-0.99,-0.24,-18.4,-6.07,99.84,0.0,0.0,0.0,11.43,0
[067080],대화제약,12,2015,128.13,81.39,39.11,60.89,64.24,7.6,7.06,1.17,0.7,-1.0,2.96,6.67,0.0,0.0,0.0,13.22,0
[084870],더베이직하우스,12,2015,171.33,37.45,61.27,38.73,158.21,0.47,13.94,-7.69,-3.37,-8.15,-26.66,-19.78,12.18,48.84,228.44,-16.59,1
[012510],더존비즈온,12,2015,106.04,105.22,37.47,62.53,59.93,30.23,2.09,4.12,2.46,1.43,11.83,20.06,18.2,3988.46,1267.16,52.65,0
[077360],덕산하이메탈,12,2015,891.81,821.6,5.04,94.96,5.31,452.64,28.19,-1.44,-1.25,7.57,29.84,9.75,0.0,0.0,0.0,164.3,0
[004830],덕성,12,2015,243.33,183.93,31.98,68.02,47.02,19.22,36.62,0.21,0.14,-1.21,1.34,-18.55,19.02,124.17,140.87,19.53,0
[090410],덕신하우징,12,2015,206.04,163.87,30.36,69.64,43.59,16.52,28.2,0.0,0.0,22.72,-0.12,-10.48,29.71,248.96,241.8,13.08,0
[024900],덕양산업,12,2015,84.27,82.87,81.46,18.54,439.47,17.17,-9.19,0.31,0.07,52.28,0.75,-39.95,53.8,7899.59,-2195.72,11.87,0
[067990],도이치모터스,12,2015,71.78,41.8,71.8,28.2,254.56,11.06,-17.74,2.37,0.69,13.29,6.61,17.34,53.8,474.96,-1616.02,-8.01,0
[075970],동국알앤에스,12,2015,141.14,94.11,45.96,54.04,85.06,7.37,12.78,-1.26,-0.68,-7.38,-7.0,-25.33,0.0,0.0,0.0,2.26,0
[086450],동국제약,12,2015,346.62,292.45,25.52,74.48,34.26,67.07,50.54,0.0,0.0,12.44,13.49,16.51,0.0,0.0,0.0,41.3,0
[023450],동남합성,12,2015,228.55,152.06,21.43,78.57,27.27,7.51,18.34,1.66,1.27,1.05,6.58,18.06,28.16,255.17,446.46,33.89,0
[004140],동방,12,2015,38.03,37.14,77.38,22.62,342.08,3.63,-40.11,-0.82,-0.19,-0.36,-5.24,62.91,25.85,2996.57,-182.29,15.94,0
[099410],동방선기,12,2015,65.45,54.93,50.26,49.74,101.06,5.48,-12.05,-0.94,-0.47,-2.4,-2.28,59.27,0.0,0.0,-0.0,11.61,0
[007590],동방아그로,12,2015,355.31,189.73,27.61,72.39,38.14,104.74,54.97,1.17,0.86,5.39,2.81,-3.5,0.0,0.0,0.0,6.1,0
[026960],동서,12,2015,1291.81,1227.01,7.64,92.36,8.27,70.97,53.48,0.0,0.0,4.35,3.73,-4.39,0.0,0.0,0.0,126.28,0
[002210],동성제약,12,2015,144.6,124.02,53.48,46.52,114.97,8.73,19.14,0.2,0.09,-7.56,3.83,3.44,14.45,157.19,214.43,-14.04,0
[033500],동성화인텍,12,2015,131.71,66.95,59.82,40.18,148.86,4.59,12.35,3.27,1.26,0.49,10.06,-17.45,0.0,0.0,0.0,2.9,0
[025950],동신건설,12,2015,402.34,370.52,20.11,79.89,25.17,122.31,54.27,1.26,1.03,8.81,3.94,1.35,0.0,0.0,0.0,19.27,0
[088130],동아엘텍,12,2015,591.25,575.34,12.63,87.37,14.46,371.35,48.83,0.0,0.0,2.41,33.81,58.59,23.97,1641.75,142.25,121.3,0
[008040],동아원,12,2015,42.79,28.38,85.98,14.02,613.5,0.64,-40.11,-14.25,-2.27,-21.9,-37.25,-7.87,0.0,0.0,-0.0,1.4,1
[028100],동아지질,12,2015,155.49,152.45,45.97,54.03,85.07,17.43,24.01,0.0,0.0,14.27,2.17,-6.38,30.07,2269.49,290.5,14.37,0
[041930],동아화성,12,2015,132.41,122.17,42.09,57.91,72.69,7.11,13.09,2.68,1.61,18.99,10.44,-6.39,0.0,0.0,0.0,12.16,0
[060380],동양에스텍,12,2015,104.59,81.54,48.26,51.74,93.27,1.48,2.18,-1.02,-0.51,-12.79,-6.56,3.64,0.0,0.0,0.0,23.13,0
[079960],동양이엔피,12,2015,260.2,207.01,26.94,73.06,36.88,114.31,38.87,1.93,1.43,9.69,6.66,5.95,0.0,0.0,0.0,35.67,0
[008970],동양철관,12,2015,95.18,74.48,45.91,54.09,84.88,6.8,-1.99,0.46,0.24,-2.89,1.39,126.36,20.98,214.56,-2364.74,0.46,0
[094170],동운아나텍,12,2015,668.92,488.01,18.58,81.42,22.82,210.76,65.08,7.22,5.26,31.96,75.14,33.63,37.23,148.41,161.93,113.49,0
[049770],동원F&B,12,2015,207.44,83.46,40.4,59.6,67.78,14.2,22.39,0.0,0.0,5.16,6.13,4.1,44.12,174.05,479.22,0.0,0
[013120],동원개발,12,2015,443.03,204.83,24.27,75.73,32.05,69.21,75.71,6.08,4.6,25.97,26.09,47.03,26.29,45.52,89.19,20.64,0
[030720],동원수산,12,2015,235.0,115.01,63.38,36.62,173.04,12.35,31.21,0.21,0.07,-5.88,0.95,-322.19,0.0,0.0,0.0,-7.79,0
[163560],동일고무벨트,12,2015,183.44,149.83,35.13,64.87,54.16,40.75,23.63,0.0,0.0,5.04,12.93,-4.65,26.11,269.7,306.07,23.8,0
[032960],동일기연,12,2015,663.8,529.21,11.17,88.83,12.57,117.51,56.91,1.93,1.74,-7.35,-9.87,-2.5,0.0,0.0,0.0,46.69,0
[004890],동일산업,12,2015,844.57,678.75,9.16,90.84,10.09,114.3,59.84,0.33,0.3,-2.76,-0.19,-38.69,21.89,131.25,100.53,124.87,0
[002690],동일제강,12,2015,613.71,461.09,11.17,88.83,12.58,155.1,40.23,1.38,1.17,5.16,16.36,-12.57,0.0,0.0,0.0,56.15,0
[019300],동일제지,12,2015,51.48,36.96,55.43,44.57,124.34,0.43,-19.21,-2.02,-0.97,-22.3,-31.98,-38.44,19.74,346.73,-311.08,6.62,1
[023790],동일철강,12,2015,45.24,18.97,82.81,17.19,481.67,2.34,-38.92,-14.01,-2.96,-21.47,-44.25,72.75,0.0,0.0,-0.0,9.33,0
[005290],동진쎄미켐,12,2015,48.08,33.84,70.74,29.26,241.79,5.49,-33.07,0.0,0.0,-0.61,16.01,19.25,0.0,0.0,-0.0,14.32,0
[025900],동화기업,12,2015,52.21,30.73,46.36,53.64,86.43,3.92,-14.32,1.57,0.81,3.35,12.06,11.35,13.61,196.19,-241.22,14.37,0
[000660],동화약품,12,2015,195.25,157.43,27.45,72.55,37.84,64.92,20.77,0.61,0.44,1.31,0.17,1.44,17.71,204.65,243.45,22.78,0
[066670],디스플레이텍,12,2015,230.34,219.24,28.21,71.79,39.3,45.28,29.75,2.76,1.62,-25.52,9.53,-20.69,0.0,0.0,0.0,87.54,0
[024090],디씨엠,12,2015,415.08,339.74,14.64,85.36,17.15,62.65,40.65,0.88,0.75,3.58,2.46,121.03,0.0,0.0,0.0,80.64,0
[092200],디아이씨,12,2015,55.0,24.71,67.41,32.59,206.8,0.57,-23.69,2.01,0.65,3.6,6.48,29.62,18.58,118.05,-198.96,5.53,0
[109740],디에스케이,12,2015,339.42,315.9,25.15,74.85,33.61,82.8,58.26,6.08,4.41,18.35,26.63,149.55,0.0,0.0,0.0,3.55,0
[196490],디에이테크놀로지,12,2015,179.1,171.56,35.81,64.19,55.79,50.44,24.91,0.0,0.0,35.41,8.15,-15.47,36.96,1998.59,278.01,11.54,0
[127120],디엔에이링크,12,2015,583.47,491.52,63.29,36.71,172.43,227.07,37.5,-19.53,-7.25,65.37,60.75,295.85,0.0,0.0,0.0,-13.22,0
[092070],디엔에프,12,2015,168.09,83.83,23.59,76.41,30.88,47.65,14.17,8.35,5.87,17.42,42.22,20.42,0.0,0.0,0.0,93.09,0
[039840],디오,12,2015,295.04,257.03,34.59,65.41,52.88,5.84,36.71,2.17,1.12,1.69,78.01,13.62,0.0,0.0,0.0,35.54,0
[013570],디와이,12,2015,633.32,513.46,6.15,93.85,6.56,289.62,22.35,0.3,0.28,12.47,14.73,-24.62,0.0,0.0,0.0,3.75,0
[210540],디와이파워,12,2015,182.88,145.97,39.8,60.2,66.12,53.98,24.22,1.34,0.77,-1.53,7.19,760.97,0.0,0.0,0.0,44.6,0
[079810],디이엔티,12,2015,219.97,194.08,37.23,62.77,59.31,49.13,44.1,3.83,2.77,62.38,15.8,760.97,0.0,0.0,0.0,5.7,0
[113810],디젠스,12,2015,68.42,54.63,65.36,34.64,188.72,5.66,-17.03,0.84,0.29,1.63,3.21,111.67,18.26,215.98,-323.69,4.6,0
[043360],디지아이,12,2015,668.65,578.49,9.03,90.97,9.93,28.0,51.37,-0.12,-0.11,-0.25,-1.22,-18.18,9.77,127.51,52.78,-15.42,0
[033130],디지틀조선,12,2015,565.32,564.15,10.47,89.53,11.7,63.52,46.79,2.05,1.84,7.29,5.86,2.08,0.0,0.0,0.0,71.65,0
[105740],디케이락,12,2015,348.13,170.62,21.63,78.37,27.61,12.09,36.38,0.0,0.0,-1.33,2.99,-24.63,13.9,59.61,104.94,0.0,0
[131180],딜리,12,2015,985.77,888.91,11.59,88.41,13.11,207.85,59.31,2.67,2.44,15.81,8.24,34.78,18.17,311.15,78.2,77.5,0
[171120],라이온켐텍,12,2015,359.41,297.35,16.36,83.64,19.56,111.94,32.08,5.18,4.48,26.74,17.69,12.09,28.86,349.81,214.34,140.31,0
[115390],락앤락,12,2015,149.26,96.64,13.02,86.98,14.97,64.48,6.11,0.78,0.66,-3.64,1.29,-5.72,0.0,0.0,0.0,51.06,0
[084650],랩지노믹스,12,2015,174.77,167.49,30.1,69.9,43.06,15.78,20.05,0.0,0.0,1.91,4.31,-3.64,18.79,1186.04,200.7,0.0,0
[184230],레드비씨,12,2015,705.16,671.74,14.97,85.03,17.61,19.8,64.88,5.07,3.63,119.96,309.28,19.9,20.43,693.25,82.11,88.55,1
[026040],로만손,12,2015,238.39,159.39,36.61,63.39,57.74,36.39,42.18,1.27,0.8,9.25,9.66,-3.11,31.12,120.82,205.19,27.44,1
[090360],로보스타,12,2015,136.03,102.6,61.35,38.65,158.7,28.93,17.49,7.32,2.85,34.98,32.63,68.71,37.19,202.86,571.21,9.5,0
[067730],로지시스,12,2015,426.72,422.73,27.59,72.41,38.11,331.39,59.52,0.0,0.0,30.83,37.17,-31.35,44.85,6159.45,198.26,0.0,0
[071280],로체시스템즈,12,2015,251.07,194.68,23.03,76.97,29.92,73.09,31.11,1.01,0.8,9.94,3.73,455.38,0.0,0.0,0.0,8.58,0
[043710],로켓모바일,12,2015,370.24,368.01,18.25,81.75,22.33,226.66,47.33,-10.27,-8.56,-16.08,-18.93,595.94,0.0,0.0,0.0,-117.51,1
[109960],로코조이,12,2015,207.75,194.44,44.39,55.61,79.81,161.74,47.21,-6.62,-3.49,156.2,255.7,-26.54,15.16,161.95,81.87,0.0,1
[023530],롯데쇼핑,12,2015,68.57,34.42,40.31,59.69,67.53,9.7,-7.2,-0.48,-0.29,-2.97,-2.71,0.98,0.0,0.0,-0.0,9.71,0
[004000],롯데정밀화학,12,2015,322.0,239.27,31.32,68.68,45.61,120.54,24.42,0.95,0.64,-8.76,-6.07,12.74,16.93,194.99,211.63,21.53,0
[005300],롯데칠성음료,12,2015,114.03,84.92,44.43,55.57,79.97,22.71,2.47,0.0,0.0,7.55,3.0,8.44,0.0,0.0,-0.0,14.41,0
[011170],롯데케미칼,12,2015,271.95,225.72,29.02,70.98,40.88,93.45,24.67,3.09,2.16,9.14,12.87,136.6,0.0,0.0,0.0,67.23,0
[038060],루멘스,12,2015,220.63,158.57,35.91,64.09,56.03,65.41,35.11,-1.23,-0.81,-0.41,-5.13,-35.84,0.0,0.0,0.0,27.35,0
[085370],루트로닉,12,2015,187.55,130.27,33.96,66.04,51.41,7.79,18.59,2.87,1.76,54.23,89.58,20.36,0.0,0.0,0.0,17.64,0
[058470],리노공업,12,2015,1123.58,1074.41,5.41,94.59,5.72,233.84,50.85,4.88,4.6,13.06,14.01,7.81,0.0,0.0,0.0,202.65,0
[042500],링네트,12,2015,226.19,219.91,40.86,59.14,69.1,59.14,51.18,2.25,1.3,4.33,9.05,-13.16,32.08,1175.26,167.55,54.12,0
[027740],마니커,12,2015,67.49,62.54,61.26,38.74,158.15,17.19,-17.26,-4.06,-1.58,-2.0,-2.22,-6.52,35.22,847.93,-567.22,7.56,0
[098120],마이크로컨텍솔,12,2015,529.2,409.77,10.51,89.49,11.74,93.44,39.43,2.43,2.11,0.07,6.48,-44.9,0.0,0.0,0.0,80.76,0
[038290],마크로젠,12,2015,382.95,336.41,41.38,58.62,70.59,14.41,47.17,2.57,1.51,11.32,10.22,21.23,0.0,0.0,0.0,9.0,0
[093520],매커스,12,2015,167.79,152.31,45.53,54.47,83.58,38.72,30.82,3.27,1.91,25.66,8.18,-1.29,0.0,0.0,0.0,44.43,0
[072870],메가스터디,12,2015,1590.64,1503.15,5.04,94.96,5.31,241.74,37.36,7.66,6.4,-40.67,-45.11,160.3,1.05,135.59,11.75,16.64,0
[133750],메가엠디,12,2015,171.37,167.9,28.36,71.64,39.58,108.69,19.22,4.58,3.22,44.37,51.27,5.34,21.22,2134.95,397.95,75.88,0
[086900],메디톡스,12,2015,206.02,194.86,44.85,55.15,81.31,55.4,25.19,10.73,5.56,19.41,37.79,4.86,11.12,458.8,98.5,25.46,0
[078160],메디포스트,12,2015,228.33,183.46,19.53,80.47,24.27,118.28,12.91,0.65,0.47,2.22,24.92,23.0,0.0,0.0,0.0,-5.42,0
[065650],메디프론,12,2015,1719.16,1295.7,22.83,77.17,29.58,359.51,22.04,-1.75,-1.49,16.45,-4.58,-322.19,7.17,122.33,89.77,-2.42,0
[059210],메타바이오메드,12,2015,110.98,74.22,35.2,64.8,54.33,3.12,3.63,0.43,0.26,0.41,18.17,55.61,0.0,0.0,-0.0,14.61,0
[058110],멕아이씨에스,12,2015,216.73,150.84,52.74,47.26,111.58,102.51,15.27,10.73,3.1,7.21,309.28,-5.75,10.74,108.6,1028.46,0.84,0
[096640],멜파스,12,2015,98.86,49.15,50.54,49.46,102.17,13.07,-0.43,-10.23,-5.35,-29.36,-35.72,105.36,19.32,103.59,-3223.04,-3.79,0
[017180],명문제약,12,2015,111.74,91.3,61.36,38.64,158.77,2.43,6.31,-6.1,-2.51,4.05,-8.36,9.85,0.0,0.0,0.0,-4.08,0
[012690],모나리자,12,2015,294.95,240.46,17.39,82.61,21.05,69.53,33.64,0.0,0.0,4.95,8.08,-2.5,40.66,475.91,331.51,45.75,0
[005360],모나미,12,2015,65.45,29.25,54.95,45.05,121.97,0.97,-12.92,0.45,0.18,-4.23,25.87,-0.72,0.0,0.0,-0.0,-1.32,0
[101330],모베이스,12,2015,577.81,570.85,7.81,92.19,8.47,91.33,37.07,2.32,2.06,0.49,8.47,-49.34,0.0,0.0,0.0,202.65,0
[033200],모아텍,12,2015,641.05,608.5,11.03,88.97,12.4,125.51,49.15,-2.32,-2.09,-6.65,-8.75,337.83,13.77,158.43,71.71,152.12,0
[006920],모헨즈,12,2015,92.68,79.04,59.02,40.98,144.03,19.41,-3.59,0.89,0.37,5.39,0.99,-1.74,0.0,0.0,-0.0,9.5,0
[009580],무림P&P,12,2015,74.8,38.04,52.92,47.08,112.43,14.54,-8.35,0.63,0.3,1.16,0.2,23.17,13.56,117.4,-680.17,9.53,0
[001810],무림SP,12,2015,152.57,92.14,34.72,65.28,53.18,45.97,11.06,0.0,0.0,0.4,1.45,-23.52,13.37,100.54,258.06,15.06,0
[009200],무림페이퍼,12,2015,75.62,48.25,67.72,32.28,209.8,16.07,-8.81,0.0,0.0,4.23,0.59,33.94,15.33,163.81,-431.31,5.07,0
[008420],문배철강,12,2015,308.08,256.91,18.88,81.12,23.27,29.42,33.8,0.0,0.0,-7.48,1.21,-16.02,26.57,297.48,222.08,29.96,0
[161570],미동전자통신,12,2015,1541.37,1499.25,23.45,76.55,30.64,124.31,76.66,0.11,0.09,52.0,31.58,-25.84,21.04,799.76,58.96,8.45,1
[095500],미래나노텍,12,2015,107.0,91.53,39.98,60.02,66.61,49.63,2.22,0.93,0.53,-8.49,2.82,191.74,20.4,360.34,1183.99,25.91,0
[025560],미래산업,12,2015,230.64,154.57,30.59,69.41,44.06,14.64,32.19,1.78,1.14,8.67,29.68,132.8,0.0,0.0,0.0,-38.38,0
[007120],미래아이앤지,12,2015,1772.26,1756.53,6.13,93.87,6.54,645.41,71.67,0.9,0.77,-1.11,19.83,80.52,4.63,611.05,26.26,7.91,0
[049950],미래컴퍼니,12,2015,206.71,184.31,26.32,73.68,35.72,49.15,25.77,1.28,0.96,8.19,4.9,137.14,0.0,0.0,0.0,-13.38,0
[002840],미원상사,12,2015,331.0,165.58,18.67,81.33,22.96,29.25,28.0,0.0,0.0,2.32,9.05,6.59,23.32,116.29,239.35,67.76,0
[107590],미원에스씨,12,2015,576.1,355.32,13.78,86.22,15.98,77.33,51.17,4.06,3.49,10.11,10.84,11.61,30.85,121.1,158.27,126.16,0
[134380],미원화학,12,2015,606.1,484.15,14.09,85.91,16.41,205.17,40.86,3.86,3.14,6.08,18.73,13.2,0.0,0.0,0.0,108.48,0
[003650],미창석유공업,12,2015,524.22,356.81,14.21,85.79,16.57,47.71,58.1,3.06,2.69,16.69,11.12,13.03,0.0,0.0,0.0,112.32,0
[059090],미코,12,2015,106.36,79.02,47.0,53.0,88.66,24.95,2.18,0.3,0.15,6.39,11.22,22.55,13.04,151.68,1891.5,15.16,0
[206640],바디텍메드,12,2015,488.33,431.34,16.68,83.32,20.02,178.53,48.89,-0.74,-0.62,48.61,46.73,36.81,0.0,0.0,0.0,81.65,0
[053030],바이넥스,12,2015,581.22,479.84,18.15,81.85,22.18,130.33,25.4,-1.82,-1.52,36.87,29.75,22.48,10.92,199.38,101.44,-14.07,0
[064550],바이오니아,12,2015,107.31,81.04,50.93,49.07,103.8,27.35,3.04,-4.39,-2.09,6.5,13.48,24.92,7.3,63.57,3258.47,11.06,0
[052260],바이오랜드,12,2015,262.59,154.54,20.41,79.59,25.65,42.11,25.09,0.0,0.0,7.13,6.21,2.69,13.55,85.83,132.42,35.28,1
[208710],바이오로그디바이스,12,2015,286.69,268.38,34.53,65.47,52.74,132.21,50.49,-4.86,-2.69,18.71,80.23,-75.08,0.0,0.0,0.0,54.94,0
[038460],바이오스마트,12,2015,242.33,181.88,15.91,84.09,18.92,69.13,16.19,0.64,0.52,8.37,12.81,34.83,0.0,0.0,0.0,26.77,0
[086040],바이오톡스텍,12,2015,60.94,58.44,47.26,52.74,89.6,21.58,-16.54,-3.79,-2.08,-5.88,-12.72,-3.84,0.0,0.0,-0.0,-6.05,0
[043150],바텍,12,2015,151.0,140.08,45.9,54.1,84.84,23.72,16.82,3.04,1.66,12.86,10.92,1.68,15.43,361.94,228.37,25.67,0
[001340],백광산업,12,2015,39.0,35.76,61.53,38.47,159.91,1.55,-28.96,-2.76,-0.9,-31.06,-7.32,-21.41,0.0,0.0,-0.0,10.26,0
[046310],백금T&A,12,2015,151.18,147.09,42.28,57.72,73.25,25.3,19.33,3.02,1.54,-6.74,20.02,-0.73,23.56,1659.3,446.13,-19.69,0
[035150],백산,12,2015,150.28,123.12,40.19,59.81,67.19,13.1,17.81,0.0,0.0,1.8,12.04,30.65,23.04,234.5,361.22,5.46,0
[177350],베셀,12,2015,218.54,218.54,43.96,56.04,78.46,49.92,37.72,0.0,0.0,34.02,180.69,9.69,22.46,16096.66,184.03,9.34,0
[007210],벽산,12,2015,184.11,172.37,37.14,62.86,59.09,91.69,23.42,3.1,1.93,7.78,10.19,12.93,0.0,0.0,0.0,24.54,0
[225530],보광산업,12,2015,144.72,136.53,48.23,51.77,93.15,70.11,7.89,8.0,3.85,82.66,128.18,30.17,0.0,0.0,0.0,27.62,0
[002760],보락,12,2015,355.44,166.2,19.22,80.78,23.79,26.71,23.62,-0.11,-0.09,-3.82,-2.73,7.29,15.38,89.88,171.96,33.45,0
[006910],보성파워텍,12,2015,107.89,62.93,48.46,51.54,94.01,8.07,3.43,0.37,0.17,10.78,38.96,243.84,0.0,0.0,0.0,4.22,0
[000890],보해양조,12,2015,95.94,36.09,52.32,47.68,109.74,2.18,-1.71,2.22,0.96,3.99,27.72,7.76,14.31,55.6,-3223.04,26.91,0
[026940],부국철강,12,2015,727.91,570.85,10.72,89.28,12.0,324.46,62.72,0.02,0.02,-4.48,0.04,2.94,0.0,0.0,0.0,113.82,0
[014470],부방,12,2015,1782.05,1782.05,7.8,92.2,8.46,422.73,9.33,10.73,6.4,-11.03,13.45,-35.03,0.0,0.0,0.0,38.92,0
[025270],부산방직,12,2015,120.99,98.62,46.49,53.51,86.9,3.17,8.43,-4.25,-2.18,-22.07,-15.79,-107.81,0.0,0.0,0.0,38.28,1
[011390],부산산업,12,2015,120.38,116.08,23.23,76.77,30.25,14.15,3.57,0.8,0.6,-0.21,2.29,14.08,17.54,2370.66,1123.74,12.37,0
[005030],부산주공,12,2015,63.32,41.26,79.52,20.48,388.17,0.14,-17.57,-0.24,-0.05,2.27,18.33,-8.27,18.67,194.16,-285.96,7.13,0
[100120],뷰웍스,12,2015,778.67,592.62,11.65,88.35,13.19,308.91,51.94,5.24,4.54,15.42,20.28,22.04,24.76,161.61,132.29,157.02,0
[064480],브리지텍,12,2015,305.17,298.38,30.38,69.62,43.64,117.49,56.54,3.9,2.79,20.22,12.83,47.15,0.0,0.0,0.0,-3.98,0
[033560],블루콤,12,2015,369.85,342.27,16.92,83.08,20.37,167.59,44.62,5.41,4.52,19.25,17.75,7.57,0.0,0.0,0.0,131.83,0
